Appliances,Random Forest,Random Forest (error),Linear Regression,Linear Regression (error),Tree,Tree (error),kNN,kNN (error),lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,RH_out,Visibility,Tdewpoint,rv1,rv2,Press_mm_hg,Windspeed
100,221.734,121.734,111.637,11.6373,287.5,187.5,108,8,0,25.1,41.6267,23.5,38.156,23.7,32.0667,24.89,33.7267,23.956,39.236,10.925,1,24.7,27.4633,26.5429,34.1543,23.1,30.66,11.1667,51.6667,32.6667,1.46667,27.9221,27.9221,758.6,7.66667
110,124.717,14.7167,133.982,23.9819,113.333,3.33333,198,88,10,25.1,39.9633,23.3929,36.8543,23.76,32.46,24.89,34.1333,23.9986,39.6657,11,1,24.7,27.39,26.478,33.476,23.1,30.716,10.95,52.5,34.5,1.5,27.4267,27.4267,758.65,7.5
110,110.011,0.0107143,143.994,33.9937,110,0,98,-12,0,25.0333,36.63,22.814,32.216,23.89,32.9,24.5633,31.26,24.12,39.918,11.0667,1,24.7,27.29,26.3614,33.3686,23.1333,31.1333,10.7333,53.3333,36.3333,1.53333,35.2002,35.2002,758.7,7.33333
100,101.433,1.43333,114.888,14.8879,100,0,106,6,0,24.8567,33.53,22.7,31.2671,23.89,32.9,24.23,29.6667,24.2,39.3971,10.9267,1,24.6333,27.1633,26.29,33.156,23.15,31.045,10.5167,54.1667,38.1667,1.56667,16.379,16.379,758.75,7.16667
100,98.6,-1.4,104.333,4.33297,100,0,96,-4,0,24.79,32.3967,22.718,30.978,23.9267,32.9333,24.23,29.6633,24.2,38.82,10.8,1,24.6,27.0667,26.2771,32.94,23.1,30.62,10.3,55,40,1.6,35.2886,35.2886,758.8,7
90,92.05,2.05,99.4025,9.4025,90,0,96,6,0,24.79,31.8267,22.79,30.89,24,33.06,24.29,29.93,24.1571,38.4971,10.6667,1,24.5333,26.9267,26.26,32.79,23,30.5,10.1833,54.6667,40,1.4,36.6321,36.6321,758.85,6.83333
90,93.25,3.25,98.7123,8.71233,90,0,92,2,0,24.79,31.65,22.79,31.14,24,33.1267,24.29,30.1,24.2,38.378,11.5233,1,24.5,26.8233,26.2,32.7,23.0857,30.5286,10.0667,54.3333,40,1.2,35.0495,35.0495,758.9,6.66667
90,88.8,-1.2,103.428,13.4283,90,0,90,0,0,24.79,31.7,22.7129,31.4814,24,33.2,24.29,30.1633,24.2,38.3038,12.3967,1,24.5,26.89,26.2,32.594,23.1,30.5,9.95,54,40,1,30.7078,30.7078,758.95,6.5
90,90.6333,0.633333,100.862,10.8615,90,0,102,12,0,24.7,31.86,22.7,31.85,24,33.29,24.29,30.3567,24.2,38.4,12.2333,1,24.5,26.89,26.2,32.458,23.1,30.5,9.83333,53.6667,40,0.8,41.7613,41.7613,759,6.33333
80,142.417,62.4167,123.948,43.9483,80,0,90,10,10,24.7,32.06,22.6286,31.8186,24,33.29,24.29,30.5,24.16,38.29,11.6267,1,24.4267,26.8233,26.2,32.13,23.06,30.214,9.71667,53.3333,40,0.6,37.5092,37.5092,759.05,6.16667
110,132.642,22.6417,101.775,-8.22492,100,-10,124,14,0,24.7,32.09,22.5,31.79,24,33.4,24.29,30.5667,24.1,38.2771,10.0667,1,24.39,26.7,26.125,31.7475,22.9371,29.9986,9.6,53,40,0.4,1.67472,1.67472,759.1,6
90,119.486,29.4857,98.5457,8.54565,100,10,90,0,0,24.6333,32.03,22.4843,31.8614,24,33.4333,24.29,30.7,24.08,38.178,9.32667,1,24.39,26.7,26.1,31.3267,22.83,29.85,9.43333,53.3333,40,0.35,31.387,31.387,759.183,6
80,111.019,31.019,98.366,18.366,80,0,86,6,0,24.6,32.1267,22.37,31.93,24,33.56,24.29,30.8267,24.0429,38.2071,8.76,1,24.29,26.7,26.08,31.52,22.79,29.956,9.26667,53.6667,40,0.3,25.0205,25.0205,759.267,6
80,112.686,32.6857,88.4335,8.43348,80,0,84,4,0,24.6,32.26,22.29,32.5614,24,33.59,24.29,30.9267,24,38.156,8.36667,1,24.29,26.7,26.0667,32.1667,22.79,30,9.1,54,40,0.25,27.8988,27.8988,759.35,6
80,88.5667,8.56667,98.2414,18.2414,80,0,104,24,10,24.5333,32.2,22.254,33.054,24,33.6633,24.23,30.9267,24,38.0243,8.03333,2.13333,24.29,26.7,26.0333,32.5267,22.79,30,8.93333,54.3333,40,0.2,48.9692,48.9692,759.433,6
80,81.5,1.5,77.942,-2.05797,80,0,78,-2,0,24.5333,32.26,22.2257,33.0771,24,33.79,24.2,31,24,37.86,7.76,3.39333,24.29,26.79,26,33.02,22.79,30.06,8.76667,54.6667,40,0.15,23.6371,23.6371,759.517,6
80,82,2,79.109,-0.890966,80,0,102,22,0,24.5,32.4333,22.14,33.174,24,33.8633,24.2,31.0667,23.9529,37.7571,7.46667,4.75667,24.29,26.79,26,33.41,22.79,30.1,8.6,55,40,0.1,13.5796,13.5796,759.6,6
80,81.3333,1.33333,76.908,-3.09197,80,0,84,4,0,24.5,32.5,22.1,33.3686,24,33.9,24.2,31.2,24.06,38.254,7.145,5.8675,24.26,26.89,25.9267,33.33,22.7386,30.1143,8.38333,57.5,40,0.45,30.0397,30.0397,759.667,5.66667
70,73.3333,3.33333,75.4803,5.48034,62.5,-7.5,76,6,0,24.5,32.5,22,33.476,24,33.9,24.2,31.26,24.0286,38.34,6.66,7.4,24.2,26.9633,25.89,33.295,22.7,30.2,8.16667,60,40,0.8,22.3656,22.3656,759.733,5.33333
80,71.7667,-8.23333,71.3464,-8.65359,85,5,78,-2,0,24.5,32.56,22,33.72,24,33.9,24.2,31.39,24,38.356,6.33,8.39333,24.2,27.0333,25.89,33.5267,22.7,30.218,7.95,62.5,40,1.15,3.75842,3.75842,759.8,5
70,68,-2,70.6875,0.687526,72.5,2.5,68,-2,0,24.5,32.7,21.978,33.894,24,33.9667,24.1333,31.4633,23.9214,38.3214,6.12333,9.33333,24.2,27.1,25.8567,33.79,22.6571,30.29,7.73333,65,40,1.5,2.35865,2.35865,759.867,4.66667
70,79.1,9.1,68.8756,-1.12437,72.5,2.5,58,-12,0,24.4267,32.6267,21.89,34.1686,23.945,34.045,24.1,31.6333,23.89,38.2,6.36667,12.3267,24.2,27.2,25.79,33.8633,22.6,30.29,7.51667,67.5,40,1.85,23.6954,23.6954,759.933,4.33333
90,107.5,17.5,72.0253,-17.9747,85,-5,68,-22,0,24.39,32.8,21.83,34.4,23.9725,34.2,24.1,31.7,23.89,38.2,6.56,13.4,24.1333,27.26,25.79,33.93,22.7,30.5,7.3,70,40,2.2,0.67396,0.67396,760,4
70,155.25,85.25,90.212,20.212,162.5,92.5,70,0,10,24.39,33.06,21.8329,34.5529,23.89,34.2,24.1,31.76,23.89,38.14,6.43333,13.6933,24.1,27.36,25.73,33.73,22.6714,30.6643,7.23333,70.5,40,2.21667,27.115,27.115,760.05,3.83333
50,123.75,73.75,71.5152,21.5152,52.5,2.5,70,20,0,24.39,33.2667,21.79,34.76,23.9057,34.3143,24.1,31.7,23.89,37.9,6.3,15.6933,24.1667,27.76,25.7,33.7,22.7,31.1333,7.16667,71,40,2.23333,1.5854,1.5854,760.1,3.66667
50,69.9833,19.9833,70.8892,20.8892,46.6667,-3.33333,58,8,0,24.39,33.5267,21.7643,35.0257,24,34.42,24.1,31.73,23.85,37.9,6.12667,16.8,24.1333,28.1633,25.7,33.96,22.7,31.716,7.1,71.5,40,2.25,24.8753,24.8753,760.15,3.5
50,66.0833,16.0833,67.2612,17.2612,52.5,2.5,72,22,0,24.29,33.9633,21.7,35.3175,24,34.5,24.025,31.79,23.79,37.9857,5.86667,17.6667,24.2,28.3567,25.7,34.6967,22.79,32.2975,7.03333,72,40,2.26667,47.7051,47.7051,760.2,3.33333
60,61.4167,1.41667,67.9694,7.96945,52.5,-7.5,50,-10,0,24.29,34.1175,21.6,35.4,24,34.59,24.0667,31.8567,23.79,38.018,5.76333,18.9933,24.2,28.6333,25.7,35.2233,22.79,32.7967,6.96667,72.5,40,2.28333,19.8564,19.8564,760.25,3.16667
50,51.6167,1.61667,66.6562,16.6562,52.5,2.5,54,4,0,24.23,34.2,21.6,35.4857,24,34.6843,24,32,23.79,38.1686,5.69,19.5933,24.2,28.8267,25.6,35.3267,22.79,33.176,6.9,73,40,2.3,15.1357,15.1357,760.3,3
40,49.5,9.5,65.1981,25.1981,46.6667,6.66667,50,10,0,24.2,34.3267,21.54,35.576,24,34.754,24,32.06,23.79,38.2,5.43333,19.8,24.2,29.0333,25.5333,35.4667,22.79,33.5725,6.78333,73.1667,40,2.21667,21.0964,21.0964,760.317,2.83333
50,50.1667,0.166667,62.7433,12.7433,46.6667,-3.33333,102,52,0,24.2,34.4667,21.5,35.7257,24,34.79,24,32.1267,23.7386,38.34,5.16,20.4,24.2,29.1667,25.5,35.6267,22.79,33.93,6.66667,73.3333,40,2.13333,31.7832,31.7832,760.333,2.66667
50,50.6667,0.666667,62.2047,12.2047,50,0,52,2,0,24.1,34.5667,21.456,35.79,24,34.9,24,32.2,23.718,38.46,4.93333,21.6667,24.2,29.3233,25.5,35.8333,22.83,34.316,6.55,73.5,40,2.05,18.4355,18.4355,760.35,2.5
50,49.8667,-0.133333,60.8749,10.8749,50,0,52,2,0,24.1,34.7,21.39,35.8529,24,35.0086,24,32.3267,23.7514,38.5643,4.66,21.9267,24.2,29.4633,25.39,35.9,22.89,34.82,6.43333,73.6667,40,1.96667,13.7954,13.7954,760.367,2.33333
50,51.7,1.7,57.9868,7.98677,52.5,2.5,52,2,0,24.1,34.7,21.37,35.978,24,35.09,24,32.4667,23.7,38.634,4.26333,23.43,24.1,29.6,25.39,35.7667,22.89,35.1567,6.31667,73.8333,40,1.88333,8.74918,8.74918,760.383,2.16667
60,54.0333,-5.96667,59.0955,-0.904497,56.6667,-3.33333,52,-8,0,24.1,34.76,21.29,36.1214,24,35.1686,24,32.59,23.7257,38.7,4.3225,24.77,24.1,29.7,25.39,35.79,22.89,35.434,6.2,74,40,1.8,15.1084,15.1084,760.4,2
50,51.75,1.75,57.016,7.01602,50,0,50,0,0,24.0667,34.79,21.254,36.29,24,35.2,24,32.6633,23.7,38.745,4.16,24.79,24.1667,29.76,25.3233,35.8633,22.89,35.752,6,75.3333,40,1.85,6.85343,6.85343,760.45,2
60,57.05,-2.95,55.1849,-4.81514,52.5,-7.5,64,4,0,24,34.79,21.2,36.3529,24.0857,35.2771,24,32.7,23.7,38.856,3.79667,25.4567,24.1,29.86,25.26,35.9333,22.89,36,5.8,76.6667,40,1.9,47.657,47.657,760.5,2
50,51.25,1.25,54.8706,4.8706,50,0,64,14,0,24,34.8267,21.18,36.478,24.1,35.312,24,32.76,23.7,38.9,3.53,26.5233,24.1,30,25.2,36,22.89,36.24,5.6,78,40,1.95,2.59032,2.59032,760.55,2
50,55,5,54.0316,4.03164,50,0,52,2,0,24,34.9,21.1,36.59,24.1,35.3686,24,32.9,23.7,38.94,3.26,27.93,24.0333,30.0333,25.2,36,22.9267,36.615,5.4,79.3333,40,2,12.0387,12.0387,760.6,2
50,52.5,2.5,53.482,3.482,52.5,2.5,56,6,0,23.9633,34.9333,21.04,36.736,24.1,35.334,23.9267,32.9,23.7,39,3.12667,28.7967,24.1,30.1,25.2,35.8633,22.89,36.916,5.2,80.6667,40,2.05,46.0884,46.0884,760.65,2
50,53.95,3.95,53.4562,3.45624,56.6667,6.66667,50,0,0,23.89,35,21.0429,36.8057,24.1,35.3371,23.9267,33,23.7,39,2.86333,29.5567,24.1,30.2,25.1333,35.79,22.89,37.09,5,82,40,2.1,17.3081,17.3081,760.7,2
60,54.8333,-5.16667,51.9526,-8.04745,56.6667,-3.33333,52,-8,0,23.89,35,21,36.92,24.1,35.29,23.9267,33,23.7,39,2.79,30.3633,24.0333,30.1333,25.1,35.8267,22.934,37.258,4.9,82.6667,40,2.11667,0.181685,0.181685,760.7,2
50,52.2,2.2,50.1362,0.136205,50,0,48,-2,0,23.89,35.06,20.9686,37.0257,24.1286,35.3214,23.89,33.09,23.7,39,2.66333,30.7633,24,30.1333,25.1,35.9,23,37.44,4.8,83.3333,40,2.13333,20.5191,20.5191,760.7,2
50,53.7,3.7,50.3374,0.337392,52.5,2.5,56,6,0,23.79,35,20.85,37.09,24.2,35.4,23.89,33.1633,23.6143,38.8829,2.53,31.1567,24,30.2,25.1,36,23,37.59,4.7,84,40,2.15,49.7035,49.7035,760.7,2
60,56.575,-3.425,50.9541,-9.0459,60,0,56,-4,0,23.79,35.06,20.8043,37.1657,24.2,35.4,23.89,33.2,23.6,38.9,2.5,32.96,24,30.23,25.0333,36.06,23,37.674,4.6,84.6667,40,2.16667,45.7404,45.7404,760.7,2
60,57.5417,-2.45833,50.4472,-9.55277,60,0,52,-8,0,23.79,35.09,20.83,37.29,24.2,35.4862,23.89,33.26,23.6,38.9,2.5,33.8333,24,30.29,24.9633,36.2,23,37.898,4.5,85.3333,40,2.18333,6.63818,6.63818,760.7,2
50,54.7083,4.70833,50.3513,0.351336,50,0,48,-2,0,23.79,35.09,20.7643,37.3214,24.2,35.59,23.84,33.395,23.6,38.94,2.4,33.6933,24,30.3233,24.9633,36.2,23,38,4.4,86,40,2.2,30.77,30.77,760.7,2
60,58.9583,-1.04167,47.8415,-12.1585,60,0,56,-4,0,23.79,35.09,20.7,37.5,24.2,35.59,23.79,33.4333,23.6,39,2.4,33.9667,24,30.39,24.89,36.23,23,38.116,4.4,85.8333,40,2.16667,44.2008,44.2008,760.7,2
50,53.3917,3.39167,48.9722,-1.02781,55,5,50,0,0,23.79,35.2,20.7,37.5929,24.2,35.634,23.79,33.5,23.54,39,2.29,34.4333,24,30.3233,24.89,36.3633,23,38.236,4.4,85.6667,40,2.13333,1.43329,1.43329,760.7,2
60,56.2,-3.8,47.5573,-12.4427,55,-5,52,-8,0,23.79,35.2,20.68,37.7,24.2,35.7,23.8567,33.59,23.5286,39,2.29,34.6333,24,30.39,24.89,36.29,23,38.4333,4.4,85.5,40,2.1,14.2079,14.2079,760.7,2
50,49.7738,-0.22619,47.8909,-2.10907,50,0,48,-2,0,23.76,35.2,20.6429,37.7386,24.254,35.754,23.79,33.59,23.5,39,2.2,34.995,24,30.5,24.89,36.3633,23,38.5643,4.4,85.3333,40,2.06667,27.028,27.028,760.7,2
40,46.4405,6.44048,47.5364,7.53642,50,10,48,8,0,23.7,35.2,20.6,37.79,24.29,35.8214,23.79,33.7,23.5,39.018,2.06,35.03,24,30.5,24.79,36.4,23,38.7,4.4,85.1667,40,2.03333,17.3794,17.3794,760.7,2
60,50.7738,-9.22619,46.1612,-13.8388,50,-10,54,-6,0,23.7,35.23,20.6,37.9,24.29,35.94,23.79,33.7,23.5,39.09,2,35.2967,23.9633,30.5,24.79,36.4,23.05,38.7675,4.4,85,40,2,9.6541,9.6541,760.7,2
30,38.6905,8.69048,48.9265,18.9265,33.3333,3.33333,54,24,0,23.7,35.29,20.5143,37.9857,24.2771,36,23.79,33.73,23.5,39.09,1.96667,35.4933,23.89,30.5,24.79,36.29,23,38.8686,4.26667,85.5,40,1.95,8.51504,8.51504,760.7,2
40,41.0238,1.02381,47.3272,7.32723,33.3333,-6.66667,56,16,0,23.7,35.29,20.5,38.018,24.254,36.076,23.79,33.79,23.5,39.09,1.9,36.16,23.89,30.5,24.79,36.29,23.06,39,4.13333,86,40,1.9,18.5778,18.5778,760.7,2
30,39.3571,9.35714,50.2492,20.2492,33.3333,3.33333,58,28,0,23.7,35.29,20.4686,38.0643,24.2257,36.2,23.76,33.79,23.5,39.1686,2.15667,37.6933,23.89,30.6,24.76,36.2,23,39.0225,4,86.5,40,1.85,38.3255,38.3255,760.7,2
40,46.4,6.4,53.7369,13.7369,40,0,48,8,0,23.7,35.4,20.39,38.09,24.2,36.29,23.76,33.79,23.5,39.2,2.36333,37.7667,23.89,30.6,24.7,36.26,23.0429,39.1371,3.86667,87,40,1.8,27.2288,27.2288,760.7,2
40,45.55,5.55,53.5055,13.5055,45,5,50,10,0,23.7,35.4,20.39,38.1843,24.2,36.29,23.73,33.8267,23.5,39.2,2.4,37.83,23.89,30.6,24.7,36.4,23.06,39.254,3.73333,87.5,40,1.75,0.40912,0.40912,760.7,2
50,53.4167,3.41667,52.0339,2.03394,45,-5,54,4,0,23.6,35.3267,20.37,38.254,24.2,36.29,23.73,33.9,23.5,39.2,2.4,38.03,23.89,30.6667,24.7,36.4,23,39.2929,3.6,88,40,1.7,31.043,31.043,760.7,2
60,57.4167,-2.58333,53.6611,-6.33894,56.6667,-3.33333,54,-6,0,23.6,35.4,20.29,38.3214,24.2,36.3214,23.7,33.9,23.4371,39.2,2.32667,38.5967,23.89,30.6667,24.7,36.4,23,39.4,3.68333,87.5,38.1667,1.71667,13.6699,13.6699,760.7,2
50,52.0667,2.06667,51.3166,1.31659,56.6667,6.66667,54,4,0,23.6,35.4,20.29,38.4,24.2,36.5,23.7,33.9,23.39,39.2,2.4,38.73,23.89,30.6667,24.6,36.4,23.04,39.44,3.76667,87,36.3333,1.73333,31.0765,31.0765,760.7,2
60,58,-2,50.782,-9.21797,56.6667,-3.33333,56,-4,0,23.6,35.4,20.29,38.4143,24.2,36.5129,23.7,33.9333,23.39,39.2257,2.4,38.7,23.79,30.6,24.6,36.4,23.075,39.5562,3.85,86.5,34.5,1.75,10.3754,10.3754,760.7,2
40,45.2333,5.23333,49.6404,9.64039,40,0,52,12,0,23.6,35.4,20.29,38.5,24.2,36.59,23.7,34,23.39,39.29,2.32667,38.6267,23.8567,30.6667,24.6,36.5,23,39.5225,3.93333,86,32.6667,1.76667,12.0987,12.0987,760.7,2
50,45.5667,-4.43333,47.7796,-2.22041,50,0,54,4,0,23.6,35.4667,20.29,38.5257,24.2,36.59,23.7,34,23.39,39.29,2.4,39.0267,23.79,30.6,24.6,36.5,23.0714,39.6686,4.01667,85.5,30.8333,1.78333,44.8858,44.8858,760.7,2
60,51.8333,-8.16667,51.0623,-8.9377,60,0,52,-8,0,23.5667,35.5,20.2,38.536,24.2,36.634,23.7,34,23.39,39.29,2.4,39.2333,23.79,30.6667,24.6,36.4667,23,39.59,4.1,85,29,1.8,37.9648,37.9648,760.7,2
40,46.9444,6.94444,54.3001,14.3001,40,0,52,12,0,23.5,35.5,20.2,38.59,24.2,36.7,23.6667,34,23.39,39.3175,2.8,40.8967,23.79,30.7,24.5333,36.4,23.0429,39.6914,4.13333,85,30.8333,1.81667,16.5256,16.5256,760.75,2.16667
60,56.8,-3.2,57.6825,-2.31752,60,0,52,-8,0,23.5,35.5,20.2,38.612,24.2,36.736,23.6,34,23.39,39.4,3.1175,41.52,23.79,30.7,24.5,36.4,23,39.718,4.16667,85,32.6667,1.83333,13.7256,13.7256,760.8,2.33333
60,57.75,-2.25,60.6972,0.697165,60,0,50,-10,0,23.5,35.545,20.2,38.7,24.2257,36.7957,23.6,34,23.39,39.4,3.36333,41.79,23.79,30.73,24.5,36.4,23,39.79,4.2,85,34.5,1.85,0.788274,0.788274,760.85,2.5
60,61.3,1.3,63.193,3.193,60,0,60,0,0,23.5,35.56,20.2,38.7,24.29,36.9,23.6,34.03,23.39,39.4,3.62667,42.36,23.79,30.73,24.5,36.4,23.0667,39.9667,4.23333,85,36.3333,1.86667,25.147,25.147,760.9,2.66667
60,59.8,-0.2,63.7977,3.79774,60,0,56,-4,0,23.5,35.59,20.2,38.7514,24.2643,36.8829,23.6,34.03,23.3733,39.4167,3.83333,42.56,23.7,30.79,24.5,36.4,23.0429,39.9429,4.26667,85,38.1667,1.88333,35.0801,35.0801,760.95,2.83333
50,50.8333,0.833333,64.6087,14.6087,50,0,56,6,0,23.4267,35.59,20.2,38.772,24.29,36.94,23.6,34.09,23.29,39.5,4,41.86,23.7,30.79,24.4633,36.4,23.06,40.054,4.3,85,40,1.9,47.717,47.717,761,3
50,50.8667,0.866667,66.2086,16.2086,55,5,58,8,0,23.39,35.59,20.2,38.7,24.29,36.925,23.6,34.1633,23.29,39.5,4,41.4,23.7,30.8233,24.39,36.3267,23.0286,40.0257,4.38333,85.5,40,2.06667,13.2248,13.2248,761.017,2.83333
60,57.6667,-2.33333,64.9603,4.96026,55,-5,60,0,0,23.39,35.59,20.2,38.7,24.29,36.9,23.6,34.2,23.29,39.515,3.93333,41.1933,23.7,30.8233,24.39,36.29,23,40.018,4.46667,86,40,2.23333,22.6947,22.6947,761.033,2.66667
40,45.0417,5.04167,66.0246,26.0246,45,5,44,4,0,23.39,35.6267,20.2514,38.7,24.29,36.9,23.6,34.2,23.29,39.59,4.12667,41.9933,23.7,30.89,24.39,36.29,23,40.09,4.55,86.5,40,2.4,3.60469,3.60469,761.05,2.5
60,60.55,0.55,64.4859,4.48588,60,0,54,-6,0,23.39,35.7,20.29,38.7,24.29,36.9,23.6,34.2,23.29,39.59,4.43333,41.8333,23.7,30.89,24.3567,36.29,23.075,40.1725,4.63333,87,40,2.56667,45.6161,45.6161,761.067,2.33333
50,59.3667,9.36667,66.0163,16.0163,45,-5,60,10,0,23.39,35.7,20.29,38.6214,24.29,36.9,23.5333,34.2,23.29,39.59,4.62667,41.5,23.7,30.89,24.29,36.43,23.0714,40.2329,4.71667,87.5,40,2.73333,22.0949,22.0949,761.083,2.16667
90,103,13,69.0348,-20.9652,85,-5,60,-30,0,23.39,35.9,20.39,38.554,24.29,36.8686,23.5,34.29,23.29,39.59,4.96333,40.4967,23.7,30.89,24.39,36.59,23.1,40.254,4.8,88,40,2.9,21.5188,21.5188,761.1,2
80,79.6667,-0.333333,67.8568,-12.1432,85,5,58,-22,0,23.39,36.1567,20.39,38.885,24.29,36.7,23.5,34.29,23.29,39.59,5.23,39.9633,23.7,30.89,24.3233,36.7233,23.1,39.7129,4.96667,87.1667,40,2.93333,33.1299,33.1299,761.133,2.16667
50,60.0611,10.0611,75.2216,25.2216,50,0,56,6,0,23.39,36.7633,20.4057,39.3129,24.29,36.7,23.5333,34.29,23.29,39.69,5.82667,40.4,23.7,31,24.29,36.79,23.04,39.034,5.13333,86.3333,40,2.96667,45.3528,45.3528,761.167,2.33333
60,63.1405,3.14048,82.1434,22.1434,60,0,56,-4,0,23.39,36.9667,20.52,39.518,24.35,36.678,23.5333,34.29,23.29,39.79,6.76667,38.46,23.7,31,24.29,36.79,23,38.4657,5.3,85.5,40,3,38.7636,38.7636,761.2,2.5
60,77.625,17.625,84.6953,24.6953,55,-5,56,-4,0,23.39,36.9667,20.7257,39.6686,24.4686,36.6686,23.5,34.26,23.29,39.8986,7.92333,32.53,23.7,31,24.29,36.79,23.075,38.0425,5.46667,84.6667,40,3.03333,44.6039,44.6039,761.233,2.66667
220,179.5,-40.5,87.2711,-132.729,150,-70,94,-126,0,23.4633,37.1333,21.954,38.76,24.6,36.59,23.5,34.3333,23.272,39.918,8.86333,28.0633,23.7,30.8,24.29,36.7233,23.0714,37.7,5.63333,83.8333,40,3.06667,29.8165,29.8165,761.267,2.83333
190,186.1,-3.9,96.8161,-93.1839,150,-40,116,-74,0,23.39,36.9333,22.9371,37.1957,24.6857,36.5386,23.5333,34.6267,23.218,39.714,10.05,17.795,23.6333,30.4633,24.29,36.59,23.04,37.134,5.8,83,40,3.1,31.009,31.009,761.3,3
120,138.064,18.0643,105.28,-14.72,150,30,92,-28,0,23.4267,36.86,23.196,35.976,24.68,36.48,23.6,34.76,23.2514,39.5257,10.4633,8.32333,23.6333,30.1967,24.23,36.4,23.1,37.8,6.2,80.5,40,3,22.9737,22.9737,761.383,3.33333
70,69.35,-0.65,111.756,41.7558,150,80,76,6,0,23.5,36.8,22.85,35.5957,24.6,36.3214,23.5333,34.5267,23.29,39.254,10.4633,7.59667,23.6,29.93,24.23,36.3267,23.1,38.734,6.6,78,40,2.9,11.6935,11.6935,761.467,3.66667
50,63.7833,13.7833,106.683,56.6828,50,0,82,32,0,23.39,36.4,22.6,35.7,24.56,36.254,23.5333,34.4667,23.236,39.054,10.6,7.33333,23.6,29.73,24.2,36.2,23.1429,39.4114,7,75.5,40,2.8,3.06816,3.06816,761.55,4
150,113.961,-36.0389,97.9299,-52.0701,110,-40,228,78,0,23.4633,36.2,22.5286,35.8829,24.5286,36.2771,23.6,34.45,23.215,38.9167,10.5333,7.06,23.6,29.6,24.2,36.2,23.2,38.995,7.4,73,40,2.7,34.4701,34.4701,761.633,4.33333
130,130.375,0.375,119.237,-10.7634,123.333,-6.66667,104,-26,10,23.445,36.44,22.62,35.856,24.434,36.152,23.6,34.59,23.2,38.775,10.6967,6.83333,23.5333,29.5333,24.2,36.1633,23.1286,38.4286,7.8,70.5,40,2.6,21.4366,21.4366,761.717,4.66667
120,113.19,-6.80952,118.466,-1.53439,120,0,144,24,0,23.5,37.5333,22.7,35.51,24.39,35.9286,23.6,34.39,23.2,38.7,11.09,5.43333,23.6,29.39,24.2,36.1633,23.1143,37.8957,8.2,68,40,2.5,34.7857,34.7857,761.8,5
110,110.69,0.690476,174.911,64.9108,110,0,122,12,0,23.5,39.5333,22.5,33.97,24.5,35.856,23.4633,32.9333,23.2,38.616,11.2633,4.83,23.6,29.39,24.2,36.53,23.2,37.574,8.35,67.6667,40,2.58333,6.93765,6.93765,761.8,5
80,90.375,10.375,153.152,73.1517,90,10,112,32,0,23.5,38.03,22.2971,33.4986,24.3486,35.3257,23.2633,32.3267,23.2,38.48,11.0633,4.43,23.5333,29.3567,24.26,36.8633,23.2,37.0929,8.5,67.3333,40,2.66667,12.8872,12.8872,761.8,5
100,93.5833,-6.41667,132.624,32.6243,90,-10,112,12,0,23.4267,36.9567,22.218,33.738,24.29,35.072,23.29,32.6933,23.2,38.4167,10.9,5.3,23.5333,29.29,24.29,36.9,23.1,36.59,8.65,67,40,2.75,15.7874,15.7874,761.8,5
100,96.2917,-3.70833,118.957,18.9566,100,0,98,-2,0,23.5,36.86,22.3929,34.5371,24.29,35,23.3567,33.0267,23.2,38.518,11.4333,5.09333,23.5,29.2,24.29,36.9667,23.1143,36.4557,8.8,66.6667,40,2.83333,23.0887,23.0887,761.8,5
100,98.5917,-1.40833,93.767,-6.23296,100,0,156,56,0,23.4267,37.1333,22.456,36.616,24.254,34.96,23.39,33.2667,23.2,38.59,11.83,3.39667,23.55,29.2,24.29,37,23.2,36.345,8.95,66.3333,40,2.91667,4.46793,4.46793,761.8,5
70,84.9667,14.9667,100.325,30.3248,70,0,112,42,0,23.39,36.5333,22.1386,35.51,24.1429,34.6957,23.4633,33.5267,23.2,38.59,11.83,2.45667,23.5,29.2,24.3567,36.9333,23.2,36.1371,9.1,66,40,3,14.0621,14.0621,761.8,5
80,97.9667,17.9667,104.157,24.1575,80,0,90,10,0,23.39,35.7933,22,34.238,24.04,33.956,23.5,33.7,23.2,38.46,12.13,1.93333,23.5,29.1,24.39,36.7233,23.2,35.918,9.25,65.1667,40,2.96667,29.0046,29.0046,761.85,4.83333
80,85.9083,5.90833,110.578,30.5784,83.3333,3.33333,112,32,10,23.3567,35,22,34.0257,23.9214,33.0714,23.5,33.545,23.2,38.1257,12.39,1,23.5,29.0333,24.4633,36.53,23.2,35.6943,9.4,64.3333,40,2.93333,10.8186,10.8186,761.9,4.66667
200,189.75,-10.25,91.484,-108.516,245,45,114,-86,0,23.29,35.06,21.89,33.856,23.66,33.08,23.5333,33.4667,23.2,37.816,12.6,1.13333,23.6,29,24.5333,36.3333,23.2,35.46,9.55,63.5,40,2.9,11.0609,11.0609,761.95,4.5
110,108.575,-1.425,102.601,-7.39855,102.5,-7.5,96,-14,10,23.2,34.56,22.0557,33.79,23.6,33.0938,23.6,33.4667,23.2,37.634,12.86,1,23.6,28.9267,24.6,36.095,23.1571,35.3529,9.7,62.6667,40,2.86667,29.5266,29.5266,762,4.33333
